customer_id,offer_id,offer_received,offer_viewed,offer_completed,transaction,time,spent,offer_duration
14443,5,2,0,2,0,1434,10.0,960
14444,0,0,0,0,4,1740,7.140000000000001,0
14444,2,1,1,0,0,870,0.0,240
14444,4,1,0,0,0,576,0.0,168
14444,7,2,2,0,0,1374,0.0,960
14444,8,1,1,0,0,672,0.0,144
14445,0,0,0,0,9,2790,22.12,0
14445,1,3,3,0,0,1416,0.0,1008
14445,6,1,1,1,0,1068,3.0,504
14445,9,1,1,0,0,822,0.0,240
14445,10,1,0,0,0,576,0.0,168
14446,0,0,0,0,1,486,11.99,0
14446,1,3,1,1,0,1620,10.0,840
14446,9,1,1,0,0,672,0.0,240
14447,0,0,0,0,12,5916,1154.7500000000002,0
14447,1,2,1,2,0,1614,20.0,840
14447,2,2,2,2,0,2892,20.0,720
14447,7,1,1,1,0,1536,2.0,720
14448,0,0,0,0,8,3456,203.24000000000004,0
14448,2,2,2,2,0,2868,20.0,720
14448,10,1,1,1,0,660,2.0,504
14449,0,0,0,0,2,960,27.5,0
14449,1,2,0,2,0,2304,20.0,672
14449,3,1,1,0,0,402,0.0,192
14449,4,1,1,0,0,816,0.0,336
14449,8,1,0,0,0,0,0.0,72
14450,0,0,0,0,4,2124,102.36,0
14450,2,1,1,1,0,1758,10.0,360
14450,3,1,1,0,0,0,0.0,192
14450,5,1,1,1,0,1032,5.0,720
14450,8,1,1,0,0,816,0.0,144
14450,9,1,1,1,0,1572,5.0,360
14451,0,0,0,0,11,4290,261.54999999999995,0
14451,6,1,1,1,0,1176,3.0,504
14451,7,1,1,1,0,1758,2.0,720
14451,9,1,1,1,0,102,5.0,360
14451,10,1,0,1,0,1104,2.0,336
14452,0,0,0,0,11,4212,227.22999999999996,0
14452,2,1,1,1,0,1386,10.0,360
14452,5,1,1,1,0,756,5.0,720
14452,7,1,1,1,0,1524,2.0,720
14452,10,1,1,1,0,54,2.0,504
14453,0,0,0,0,7,2622,19.46,0
14453,4,2,0,1,0,348,5.0,504
14453,6,1,1,1,0,1866,3.0,504
14453,8,1,1,0,0,822,0.0,144
14453,10,1,0,0,0,336,0.0,168
14454,0,0,0,0,4,1710,84.09,0
14454,4,1,1,1,0,1074,5.0,504
14454,7,1,1,1,0,192,2.0,720
14454,9,1,1,0,0,1014,0.0,240
14455,0,0,0,0,5,1812,109.63,0
14455,3,1,1,0,0,1152,0.0,192
14455,5,1,1,1,0,1074,5.0,720
14455,6,1,1,1,0,1572,3.0,504
14455,10,2,2,2,0,1968,4.0,1008
14456,0,0,0,0,10,4110,44.62,0
14456,2,1,1,0,0,1026,0.0,240
14456,6,1,1,1,0,1068,3.0,504
14456,9,1,1,1,0,1836,5.0,360
14457,0,0,0,0,12,3702,248.32000000000005,0
14457,2,1,1,1,0,1032,10.0,360
14457,3,2,2,0,0,1368,0.0,384
14457,6,2,2,2,0,1806,6.0,1008
14458,0,0,0,0,10,4572,226.18999999999997,0
14458,1,1,1,1,0,1044,10.0,504
14458,3,1,1,0,0,1014,0.0,192
14458,8,1,1,0,0,1164,0.0,144
14458,9,3,3,3,0,1926,15.0,1080
14459,0,0,0,0,8,2208,137.10000000000002,0
14459,3,1,1,0,0,1182,0.0,192
14459,4,1,1,1,0,78,5.0,504
14459,5,1,1,1,0,1344,5.0,720
14459,7,1,1,1,0,516,2.0,720
14459,9,1,1,1,0,1530,5.0,360
14460,0,0,0,0,13,3564,257.74,0
14460,2,1,1,1,0,522,10.0,360
14460,3,2,2,0,0,1890,0.0,384
14460,9,3,3,3,0,2838,15.0,1080
14461,0,0,0,0,16,8226,55.08,0
14461,3,1,0,0,0,336,0.0,96
14461,10,1,1,1,0,1764,2.0,504
14463,0,0,0,0,13,6450,57.33,0
14463,2,1,1,0,0,834,0.0,240
14463,4,1,0,1,0,102,5.0,336
14463,6,1,1,1,0,1848,3.0,504
14463,9,1,1,1,0,1554,5.0,360
14464,0,0,0,0,7,1956,236.34,0
14464,1,1,0,1,0,954,10.0,336
14464,4,1,0,1,0,1194,5.0,336
14464,7,1,1,1,0,72,2.0,720
14464,8,1,1,0,0,672,0.0,144
14464,9,1,1,1,0,1566,5.0,360
14464,10,1,0,1,0,390,2.0,336
14465,0,0,0,0,8,4032,123.47999999999999,0
14465,3,1,1,0,0,162,0.0,192
14465,4,1,0,1,0,738,5.0,336
14465,9,1,1,1,0,1758,5.0,360
14467,0,0,0,0,4,1488,46.55,0
14467,3,1,1,0,0,1020,0.0,192
14467,6,1,1,1,0,528,3.0,504
14467,8,1,1,0,0,24,0.0,144
14467,9,1,1,0,0,690,0.0,240
14468,0,0,0,0,5,2268,115.48,0
14468,1,1,1,1,0,1536,10.0,504
14468,5,1,0,1,0,336,5.0,480
14468,6,1,1,1,0,1344,3.0,504
14468,7,1,1,1,0,222,2.0,720
14469,0,0,0,0,11,3630,28.58,0
14469,1,1,1,0,0,816,0.0,336
14469,4,1,0,0,0,336,0.0,168
14469,5,1,0,0,0,576,0.0,240
14469,9,2,2,2,0,666,10.0,720
14470,0,0,0,0,7,2406,26.64,0
14470,2,1,1,0,0,336,0.0,240
14470,5,1,0,0,0,504,0.0,240
14470,6,1,1,0,0,816,0.0,336
14470,8,1,1,0,0,12,0.0,144
14470,9,1,1,0,0,1176,0.0,240
14470,10,1,0,0,0,336,0.0,168
14471,0,0,0,0,12,4068,146.35999999999999,0
14471,1,3,3,2,0,3450,20.0,1344
14471,2,1,1,1,0,96,10.0,360
14472,0,0,0,0,5,2424,14.180000000000001,0
14472,3,3,0,0,0,744,0.0,288
14472,6,2,2,2,0,3492,6.0,1008
14473,0,0,0,0,9,3408,22.519999999999996,0
14473,4,1,1,0,0,108,0.0,336
14473,8,1,1,0,0,1020,0.0,144
14474,0,0,0,0,3,1632,60.150000000000006,0
14474,3,1,1,0,0,1188,0.0,192
14474,4,1,1,0,0,378,0.0,336
14474,6,1,1,1,0,1356,3.0,504
14474,8,1,1,0,0,60,0.0,144
14475,0,0,0,0,7,1524,191.48000000000002,0
14475,4,1,0,1,0,720,5.0,336
14475,5,2,1,2,0,1698,10.0,1200
14475,7,1,1,1,0,30,2.0,720
14475,10,1,0,1,0,1164,2.0,336
14476,0,0,0,0,6,1644,196.78,0
14476,2,1,1,1,0,540,10.0,360
14476,3,1,0,0,0,576,0.0,96
14476,5,1,1,1,0,1194,5.0,720
14476,8,1,0,0,0,504,0.0,72
14476,9,1,1,1,0,108,5.0,360
14477,1,2,1,0,0,276,0.0,504
14477,6,1,1,0,0,1158,0.0,336
14477,7,1,1,0,0,882,0.0,480
14477,8,1,1,0,0,1008,0.0,144
14477,9,1,0,0,0,336,0.0,120
14479,0,0,0,0,9,3354,215.44,0
14479,1,1,1,1,0,1020,10.0,504
14479,4,1,1,1,0,1548,5.0,504
14479,5,1,1,1,0,306,5.0,720
14479,8,1,1,0,0,840,0.0,144
14479,9,1,1,1,0,1746,5.0,360
14481,0,0,0,0,15,6042,217.67,0
14481,2,1,1,1,0,1272,10.0,360
14481,3,2,0,0,0,840,0.0,192
14481,6,1,1,1,0,1824,3.0,504
14481,8,1,1,0,0,0,0.0,144
14481,10,1,1,1,0,576,2.0,504
14483,0,0,0,0,5,1980,118.63,0
14483,2,2,1,2,0,2064,20.0,600
14483,3,1,1,0,0,366,0.0,192
14483,6,1,1,0,0,0,0.0,336
14483,8,1,1,0,0,828,0.0,144
14483,10,1,1,1,0,1746,2.0,504
14484,0,0,0,0,3,726,94.03,0
14484,1,1,1,0,0,702,0.0,336
14484,4,1,1,0,0,1266,0.0,336
14484,9,1,1,0,0,1074,0.0,240
14484,10,1,0,1,0,450,2.0,336
14486,0,0,0,0,6,1644,17.720000000000002,0
14486,4,1,0,0,0,504,0.0,168
14486,5,1,0,0,0,168,0.0,240
14486,6,1,1,1,0,210,3.0,504
14487,0,0,0,0,5,2364,23.1,0
14487,2,1,1,0,0,696,0.0,240
14487,6,2,1,2,0,2514,6.0,840
14487,8,1,1,0,0,1182,0.0,144
14488,0,0,0,0,7,2292,136.84,0
14488,3,1,1,0,0,336,0.0,192
14488,5,1,0,1,0,894,5.0,480
14488,8,1,1,0,0,0,0.0,144
14488,9,1,1,1,0,1308,5.0,360
14488,10,2,2,1,0,2742,2.0,840
14489,0,0,0,0,17,5640,34.019999999999996,0
14489,2,1,1,0,0,1020,0.0,240
14489,5,1,0,0,0,168,0.0,240
14489,7,1,1,1,0,210,2.0,720
14490,0,0,0,0,6,2208,116.89999999999998,0
14490,2,1,1,0,0,732,0.0,240
14490,3,2,2,0,0,1668,0.0,384
14492,0,0,0,0,10,3624,124.02999999999999,0
14492,1,1,1,0,0,1056,0.0,336
14492,2,1,1,1,0,1326,10.0,360
14492,3,2,2,0,0,1038,0.0,384
14492,6,2,2,2,0,1896,6.0,1008
14493,0,0,0,0,10,4218,182.64000000000001,0
14493,3,1,1,0,0,672,0.0,192
14493,6,2,2,2,0,3288,6.0,1008
14493,8,1,0,0,0,168,0.0,72
14493,9,1,1,1,0,48,5.0,360
14493,10,1,1,1,0,1248,2.0,504
14494,0,0,0,0,13,4158,57.18,0
14494,2,1,1,0,0,0,0.0,240
14494,4,1,1,1,0,1662,5.0,504
14495,0,0,0,0,10,4224,150.01,0
14495,4,1,1,1,0,1932,5.0,504
14495,5,1,0,0,0,0,0.0,240
14495,6,2,2,2,0,1710,6.0,1008
14495,8,1,0,0,0,408,0.0,72
14496,0,0,0,0,8,3696,796.1199999999999,0
14496,2,1,1,1,0,1548,10.0,360
14496,4,1,0,0,0,168,0.0,168
14496,6,2,2,2,0,2802,6.0,1008
14496,10,1,1,1,0,156,2.0,504
14497,0,0,0,0,11,2148,175.17999999999998,0
14497,1,1,1,1,0,0,10.0,504
14497,2,1,1,1,0,528,10.0,360
14499,0,0,0,0,3,1416,52.92,0
14499,2,2,2,1,0,1548,10.0,600
14499,4,1,1,1,0,1332,5.0,504
14499,6,1,1,0,0,690,0.0,336
14499,7,1,1,1,0,1848,2.0,720
14500,0,0,0,0,5,1788,11.100000000000001,0
14500,1,1,1,0,0,816,0.0,336
14500,7,1,1,0,0,354,0.0,480
14500,8,1,1,0,0,726,0.0,144
14500,9,1,1,0,0,1014,0.0,240
14501,0,0,0,0,2,1272,41.769999999999996,0
14501,1,1,1,1,0,1662,10.0,504
14501,2,1,1,0,0,336,0.0,240
14501,7,1,1,1,0,1770,2.0,720
14501,8,1,1,0,0,24,0.0,144
14502,0,0,0,0,5,1914,15.939999999999998,0
14502,2,2,1,0,0,1176,0.0,360
14502,6,1,1,0,0,60,0.0,336
14502,7,2,2,1,0,1926,2.0,1200
14502,10,1,0,0,0,408,0.0,168
14503,0,0,0,0,8,4092,28.450000000000003,0
14503,1,1,1,0,0,1008,0.0,336
14503,4,1,1,1,0,1356,5.0,504
14503,8,1,1,0,0,84,0.0,144
14504,0,0,0,0,9,3030,225.06,0
14504,6,1,1,1,0,522,3.0,504
14504,8,1,1,0,0,696,0.0,144
14505,0,0,0,0,3,1968,78.92,0
14505,4,1,1,1,0,1758,5.0,504
14505,6,1,1,0,0,840,0.0,336
14505,7,1,1,1,0,1650,2.0,720
14506,0,0,0,0,15,4008,162.27999999999997,0
14506,1,1,1,1,0,534,10.0,504
14506,3,1,0,0,0,408,0.0,96
14506,4,1,0,1,0,1026,5.0,336
14506,8,1,1,0,0,672,0.0,144
14506,10,1,1,1,0,84,2.0,504
14507,0,0,0,0,4,1848,110.10000000000001,0
14507,6,1,1,1,0,1914,3.0,504
14507,8,1,1,0,0,396,0.0,144
14508,0,0,0,0,8,3624,120.53999999999999,0
14508,3,1,1,0,0,816,0.0,192
14508,6,1,1,1,0,1590,3.0,504
14508,8,1,1,0,0,24,0.0,144
14510,0,0,0,0,4,1086,15.99,0
14510,2,1,1,0,0,906,0.0,240
14510,3,1,0,0,0,336,0.0,96
14510,4,1,0,0,0,168,0.0,168
14510,10,1,0,0,0,504,0.0,168
14512,0,0,0,0,3,1548,53.50999999999999,0
14512,1,1,1,0,0,18,0.0,336
14512,3,1,1,0,0,1008,0.0,192
14512,7,1,1,1,0,1794,2.0,720
14512,8,1,1,0,0,684,0.0,144
14513,0,0,0,0,1,660,4.38,0
14513,1,1,1,0,0,822,0.0,336
14513,8,2,2,0,0,1686,0.0,288
14513,9,1,1,0,0,1176,0.0,240
14514,0,0,0,0,12,4878,36.190000000000005,0
14514,1,1,1,0,0,348,0.0,336
14514,5,1,0,1,0,1212,5.0,480
14514,8,1,1,0,0,1152,0.0,144
14514,10,1,0,0,0,0,0.0,168
14515,0,0,0,0,8,3246,29.93,0
14515,2,1,0,0,0,408,0.0,120
14515,5,2,0,0,0,576,0.0,480
14515,6,2,2,2,0,2826,6.0,1008
14515,10,1,0,0,0,168,0.0,168
14516,0,0,0,0,4,1446,60.61,0
14516,2,1,1,0,0,336,0.0,240
14516,4,1,1,1,0,1284,5.0,504
14516,6,2,2,2,0,1824,6.0,1008
14516,10,1,1,1,0,1152,2.0,504
14517,0,0,0,0,6,2424,19.169999999999998,0
14517,3,1,0,0,0,0,0.0,96
14517,5,1,0,0,0,336,0.0,240
14517,7,1,1,0,0,348,0.0,480
14517,10,1,0,0,0,504,0.0,168
14518,0,0,0,0,4,1182,73.05,0
14518,2,2,2,2,0,2694,20.0,720
14518,8,1,1,0,0,348,0.0,144
14518,9,1,1,1,0,162,5.0,360
14518,10,1,1,1,0,1800,2.0,504
14519,0,0,0,0,24,7746,84.74999999999999,0
14519,6,1,1,1,0,1926,3.0,504
14519,7,1,1,1,0,84,2.0,720
14519,9,2,2,2,0,2370,10.0,720
14520,0,0,0,0,7,2496,175.76,0
14520,3,2,1,0,0,588,0.0,288
14520,9,1,1,1,0,1554,5.0,360
14521,0,0,0,0,4,1386,105.75,0
14521,1,1,1,1,0,1560,10.0,504
14521,2,1,1,0,0,720,0.0,240
14521,7,2,2,2,0,2070,4.0,1440
14522,0,0,0,0,5,1722,81.96,0
14522,3,1,1,0,0,6,0.0,192
14522,9,1,1,0,0,816,0.0,240
14523,0,0,0,0,17,4512,137.76000000000005,0
14523,2,1,1,0,0,1206,0.0,240
14523,4,1,1,1,0,24,5.0,504
14523,6,1,1,1,0,1110,3.0,504
14523,10,1,1,1,0,546,2.0,504
14524,0,0,0,0,7,2322,127.69,0
14524,3,1,1,0,0,30,0.0,192
14524,10,2,2,2,0,2874,4.0,1008
14525,0,0,0,0,7,2694,109.3,0
14525,9,2,2,2,0,1146,10.0,720
14525,10,3,3,3,0,4032,6.0,1512
14526,0,0,0,0,3,1674,39.02,0
14526,2,1,1,1,0,1560,10.0,360
14526,5,1,0,0,0,576,0.0,240
14526,9,1,1,0,0,336,0.0,240
14527,0,0,0,0,7,3090,122.07,0
14527,2,1,1,1,0,1080,10.0,360
14527,6,1,1,1,0,1254,3.0,504
14529,0,0,0,0,7,2802,164.57,0
14529,6,1,1,1,0,1728,3.0,504
14530,0,0,0,0,2,414,34.93,0
14530,5,1,0,0,0,336,0.0,240
14530,9,1,1,0,0,348,0.0,240
14531,0,0,0,0,3,1122,49.03,0
14531,5,2,0,1,0,1074,5.0,720
14531,6,2,2,1,0,1338,3.0,840
14531,7,2,2,1,0,2238,2.0,1200
14532,0,0,0,0,16,5826,103.98000000000002,0
14532,7,1,1,1,0,1752,2.0,720
14532,8,2,2,0,0,690,0.0,288
14532,9,1,1,1,0,1356,5.0,360
14533,0,0,0,0,15,6726,426.18,0
14533,1,1,1,1,0,1764,10.0,504
14533,2,1,1,1,0,1230,10.0,360
14533,5,1,1,1,0,630,5.0,720
14533,9,1,1,1,0,1032,5.0,360
14533,10,1,1,1,0,1518,2.0,504
14534,0,0,0,0,19,9468,51.959999999999994,0
14534,2,1,1,1,0,1086,10.0,360
14534,4,1,1,1,0,1320,5.0,504
14534,9,1,1,0,0,1164,0.0,240
14535,0,0,0,0,4,2088,103.13,0
14535,1,1,1,0,0,48,0.0,336
14535,2,1,1,0,0,1194,0.0,240
14535,8,1,1,0,0,336,0.0,144
14535,9,1,1,0,0,678,0.0,240
14536,0,0,0,0,11,2238,278.90999999999997,0
14536,2,1,0,0,0,336,0.0,120
14536,6,1,0,1,0,360,3.0,336
14536,7,1,1,1,0,48,2.0,720
14536,8,1,0,0,0,504,0.0,72
14536,10,2,1,1,0,2016,2.0,672
14537,0,0,0,0,8,2298,229.36999999999998,0
14537,1,1,1,1,0,702,10.0,504
14537,7,1,1,1,0,114,2.0,720
14537,8,2,2,0,0,1566,0.0,288
14538,0,0,0,0,8,1974,135.0,0
14538,2,2,2,2,0,1800,20.0,720
14538,6,2,2,2,0,2724,6.0,1008
14538,7,1,1,1,0,18,2.0,720
14538,8,1,1,0,0,1158,0.0,144
14539,0,0,0,0,14,4770,326.21999999999997,0
14539,3,1,0,0,0,408,0.0,96
14539,4,2,2,2,0,2556,10.0,1008
14539,7,1,1,1,0,1116,2.0,720
14539,9,1,1,1,0,66,5.0,360
14539,10,1,0,1,0,1014,2.0,336
14540,0,0,0,0,6,2034,144.62,0
14540,2,1,1,1,0,534,10.0,360
14540,3,2,0,0,0,1080,0.0,192
14540,4,1,1,1,0,1050,5.0,504
14541,0,0,0,0,18,7356,276.08,0
14541,3,1,1,0,0,336,0.0,192
14541,6,2,2,2,0,1620,6.0,1008
14541,8,1,0,0,0,576,0.0,72
14541,9,1,1,1,0,1338,5.0,360
14542,0,0,0,0,15,8592,52.71,0
14542,5,2,0,1,0,1188,5.0,720
14542,7,1,1,1,0,1626,2.0,720
14542,10,1,0,0,0,336,0.0,168
14543,0,0,0,0,4,1134,93.97,0
14543,1,1,1,1,0,1764,10.0,504
14543,2,1,1,0,0,732,0.0,240
14543,3,1,0,0,0,168,0.0,96
14543,4,1,0,1,0,0,5.0,336
14543,5,1,0,1,0,1092,5.0,480
14544,0,0,0,0,12,5316,31.090000000000003,0
14544,8,1,1,0,0,0,0.0,144
14544,9,3,3,0,0,2520,0.0,720
14544,10,1,0,0,0,408,0.0,168
14545,0,0,0,0,19,6168,182.72,0
14545,6,1,1,1,0,42,3.0,504
14545,8,1,1,0,0,1152,0.0,144
14545,9,1,1,0,0,828,0.0,240
14546,0,0,0,0,2,1164,37.68,0
14546,1,2,1,1,0,1500,10.0,672
14546,5,1,1,0,0,672,0.0,480
14546,7,1,1,1,0,1842,2.0,720
14546,8,1,1,0,0,0,0.0,144
14547,3,1,1,0,0,336,0.0,192
14547,4,1,1,0,0,1050,0.0,336
14547,6,1,1,0,0,684,0.0,336
14547,7,1,1,0,0,1158,0.0,480
14547,9,1,1,0,0,72,0.0,240
14548,0,0,0,0,11,4794,315.21000000000004,0
14548,2,1,1,1,0,1530,10.0,360
14548,3,1,0,0,0,408,0.0,96
14548,6,2,2,2,0,2790,6.0,1008
14548,7,1,1,1,0,624,2.0,720
14549,0,0,0,0,5,2082,53.43000000000001,0
14549,2,2,2,1,0,2466,10.0,600
14549,7,1,0,1,0,768,2.0,480
14549,9,1,1,1,0,1578,5.0,360
14549,10,1,1,1,0,156,2.0,504
14550,0,0,0,0,12,5310,27.550000000000004,0
14550,4,1,0,0,0,336,0.0,168
14550,6,1,1,1,0,582,3.0,504
14550,7,2,2,2,0,3336,4.0,1440
14550,8,1,1,0,0,6,0.0,144
14550,10,1,0,1,0,1158,2.0,336
14551,0,0,0,0,2,1116,76.81,0
14551,3,1,1,0,0,12,0.0,192
14551,4,1,1,1,0,1854,5.0,504
14551,9,1,1,0,0,1032,0.0,240
14552,0,0,0,0,12,5592,162.23,0
14552,5,1,1,1,0,1722,5.0,720
14552,6,1,1,1,0,552,3.0,504
14552,7,2,2,2,0,2754,4.0,1440
14552,10,1,1,0,0,828,0.0,336
14553,0,0,0,0,7,2418,27.67,0
14553,2,1,1,0,0,18,0.0,240
14553,4,1,0,1,0,1014,5.0,336
14553,5,1,0,0,0,336,0.0,240
14553,8,1,1,0,0,1218,0.0,144
14555,0,0,0,0,6,3030,18.35,0
14555,4,2,2,0,0,1524,0.0,672
14555,10,1,1,0,0,882,0.0,336
14556,0,0,0,0,4,1512,89.76,0
14556,2,1,1,1,0,6,10.0,360
14556,4,1,1,0,0,1200,0.0,336
14556,7,2,2,1,0,1728,2.0,1200
14558,0,0,0,0,9,3324,239.51000000000002,0
14558,1,1,1,1,0,1026,10.0,504
14558,4,1,1,1,0,672,5.0,504
14558,6,2,2,2,0,2778,6.0,1008
14558,10,1,1,1,0,60,2.0,504
14559,0,0,0,0,15,5862,44.68,0
14559,3,1,0,0,0,408,0.0,96
14559,8,4,4,0,0,2586,0.0,576
14559,10,1,0,0,0,336,0.0,168
14560,0,0,0,0,2,1242,16.009999999999998,0
14560,2,2,2,0,0,1836,0.0,480
14560,4,1,1,1,0,1614,5.0,504
14560,8,1,1,0,0,30,0.0,144
14560,10,1,1,0,0,822,0.0,336
14561,0,0,0,0,4,1578,49.79,0
14561,1,1,1,0,0,378,0.0,336
14561,2,1,1,1,0,1092,10.0,360
14561,6,2,2,1,0,1332,3.0,840
14561,8,1,1,0,0,1062,0.0,144
14561,10,1,1,1,0,1842,2.0,504
14562,0,0,0,0,6,2160,109.05,0
14562,1,1,1,1,0,1794,10.0,504
14562,3,1,1,0,0,0,0.0,192
14562,7,1,1,1,0,1650,2.0,720
14562,9,1,1,0,0,846,0.0,240
14563,0,0,0,0,12,4332,201.20000000000005,0
14563,5,1,1,1,0,150,5.0,720
14563,7,1,1,1,0,1956,2.0,720
14563,8,1,1,0,0,708,0.0,144
14563,9,1,1,1,0,1278,5.0,360
14564,0,0,0,0,10,2388,308.62,0
14564,3,1,0,0,0,504,0.0,96
14564,4,1,1,1,0,504,5.0,504
14564,5,1,1,1,0,102,5.0,720
14564,8,2,2,0,0,1578,0.0,288
14565,0,0,0,0,25,8700,92.35999999999999,0
14565,2,1,1,0,0,1212,0.0,240
14565,4,1,1,1,0,1260,5.0,504
14565,7,1,1,1,0,66,2.0,720
14565,8,1,1,0,0,672,0.0,144
14565,9,1,1,1,0,1548,5.0,360
14566,0,0,0,0,12,2904,129.8,0
14566,1,1,1,1,0,24,10.0,504
14566,3,2,0,0,0,576,0.0,192
14566,5,1,0,0,0,576,0.0,240
14567,0,0,0,0,13,5880,324.28000000000003,0
14567,6,1,1,1,0,1530,3.0,504
14567,9,2,2,2,0,1752,10.0,720
14567,10,2,2,2,0,2340,4.0,1008
14568,0,0,0,0,7,2340,13.35,0
14568,1,1,1,0,0,816,0.0,336
14568,4,2,0,0,0,744,0.0,336
14568,5,1,0,0,0,504,0.0,240
14568,9,1,0,0,0,336,0.0,120
14568,10,1,1,0,0,66,0.0,336
14570,0,0,0,0,10,2610,275.02,0
14570,2,1,1,1,0,1032,10.0,360
14570,5,1,0,1,0,336,5.0,480
14570,7,1,1,1,0,1602,2.0,720
14570,8,1,0,0,0,576,0.0,72
14570,9,1,1,1,0,36,5.0,360
14570,10,1,1,1,0,1380,2.0,504
14571,0,0,0,0,8,1884,21.04,0
14571,3,2,2,0,0,1242,0.0,384
14571,6,1,1,1,0,162,3.0,504
14571,8,1,1,0,0,1170,0.0,144
14572,0,0,0,0,22,9330,71.99,0
14572,2,1,1,0,0,690,0.0,240
14572,7,2,2,2,0,2430,4.0,1440
14572,10,1,1,1,0,1404,2.0,504
14574,0,0,0,0,6,2868,74.50999999999999,0
14574,1,1,1,1,0,1260,10.0,504
14574,3,1,0,0,0,504,0.0,96
14574,8,1,1,0,0,1176,0.0,144
14574,10,1,0,0,0,168,0.0,168
14575,0,0,0,0,3,1710,3.41,0
14575,2,2,2,0,0,1824,0.0,480
14575,8,2,2,0,0,1896,0.0,288
14578,0,0,0,0,5,2346,67.27,0
14578,8,2,2,0,0,1932,0.0,288
14580,0,0,0,0,9,3192,208.45,0
14580,1,1,1,1,0,210,10.0,504
14580,5,1,1,1,0,1164,5.0,720
14580,7,1,1,1,0,540,2.0,720
14580,8,1,1,0,0,1044,0.0,144
14581,0,0,0,0,14,5706,252.46000000000004,0
14581,2,2,2,2,0,588,20.0,720
14581,3,1,1,0,0,684,0.0,192
14581,4,1,1,1,0,1776,5.0,504
14581,5,2,2,2,0,2826,10.0,1440
14582,0,0,0,0,7,3210,20.7,0
14582,7,1,1,1,0,708,2.0,720
14583,0,0,0,0,2,1260,2.67,0
14583,2,1,1,0,0,720,0.0,240
14583,4,1,0,0,0,576,0.0,168
14583,8,1,1,0,0,342,0.0,144
14583,10,2,0,0,0,408,0.0,336
14584,0,0,0,0,5,1638,13.769999999999998,0
14584,2,1,1,0,0,1014,0.0,240
14584,5,1,0,0,0,408,0.0,240
14584,8,1,0,0,0,576,0.0,72
14584,10,1,0,0,0,336,0.0,168
14585,0,0,0,0,6,3012,17.38,0
14585,2,1,1,0,0,108,0.0,240
14585,6,1,1,1,0,1278,3.0,504
14585,9,1,1,0,0,1152,0.0,240
14585,10,1,0,1,0,786,2.0,336
14586,0,0,0,0,3,1398,38.400000000000006,0
14586,2,1,1,1,0,522,10.0,360
14586,3,1,0,0,0,336,0.0,96
14586,4,1,1,1,0,1830,5.0,504
14586,6,1,1,1,0,1350,3.0,504
14586,7,1,1,1,0,1548,2.0,720
14588,0,0,0,0,9,2430,101.38,0
14588,2,1,1,1,0,1608,10.0,360
14588,3,1,0,0,0,408,0.0,96
14588,6,1,1,1,0,588,3.0,504
14589,0,0,0,0,7,2616,127.83999999999999,0
14589,3,3,3,0,0,1518,0.0,576
14589,5,1,1,1,0,1680,5.0,720
14589,9,1,1,1,0,1044,5.0,360
14590,0,0,0,0,13,3900,249.71,0
14590,2,2,2,2,0,2256,20.0,720
14590,4,1,1,1,0,564,5.0,504
14590,10,1,1,1,0,12,2.0,504
14591,0,0,0,0,3,924,80.1,0
14591,1,1,1,1,0,1074,10.0,504
14591,4,1,1,0,0,1158,0.0,336
14591,8,1,1,0,0,36,0.0,144
14592,0,0,0,0,10,4776,34.68,0
14592,1,1,1,0,0,726,0.0,336
14592,10,1,0,1,0,1200,2.0,336
14593,0,0,0,0,18,5184,260.71,0
14593,1,1,1,1,0,1740,10.0,504
14593,2,1,1,1,0,18,10.0,360
14593,3,1,1,0,0,336,0.0,192
14593,4,1,1,1,0,1542,5.0,504
14593,5,1,0,1,0,774,5.0,480
14593,7,1,1,1,0,1272,2.0,720
14594,0,0,0,0,3,1542,9.94,0
14594,6,1,1,1,0,1410,3.0,504
14594,9,1,1,0,0,6,0.0,240
14595,0,0,0,0,9,2250,209.71,0
14595,1,2,1,2,0,1722,20.0,840
14595,5,1,0,1,0,846,5.0,480
14595,7,1,1,1,0,6,2.0,720
14595,8,1,0,0,0,336,0.0,72
14596,0,0,0,0,24,8952,165.29999999999998,0
14596,1,1,1,1,0,1566,10.0,504
14596,2,1,1,0,0,6,0.0,240
14596,6,1,1,1,0,1266,3.0,504
14596,8,1,1,0,0,366,0.0,144
14596,10,1,1,1,0,1806,2.0,504
14597,0,0,0,0,14,4242,53.72,0
14597,3,1,0,0,0,504,0.0,96
14597,4,1,1,0,0,114,0.0,336
14597,8,1,1,0,0,366,0.0,144
14598,0,0,0,0,8,2508,114.07,0
14598,4,1,1,1,0,1350,5.0,504
14598,6,1,1,1,0,1176,3.0,504
14598,7,1,1,1,0,1686,2.0,720
14598,10,1,1,1,0,6,2.0,504
14599,0,0,0,0,4,1932,14.07,0
14599,1,1,1,0,0,1158,0.0,336
14599,4,1,0,0,0,336,0.0,168
14599,5,1,0,0,0,0,0.0,240
14599,6,1,1,0,0,354,0.0,336
14601,0,0,0,0,9,3276,165.53,0
14601,1,3,3,3,0,2028,30.0,1512
14601,4,1,0,1,0,900,5.0,336
14601,7,1,1,1,0,1554,2.0,720
14602,0,0,0,0,19,6126,58.88,0
14602,1,2,2,0,0,1020,0.0,672
14602,2,1,1,0,0,714,0.0,240
14602,4,1,0,1,0,834,5.0,336
14602,5,1,0,0,0,576,0.0,240
